trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1313,False,"{'a': 0.2690118091925064, 'e': 0.2549503217013857}",30,10,10.94422139216237,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1314,False,"{'a': 0.26874293184439435, 'e': 0.2539832402346734}",25,15,8.215689765175513,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1315,False,"{'a': 0.26847432323923665, 'e': 0.25301590478474223}",25,15,-3.1504406556522735,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1316,False,"{'a': 0.2682059831084245, 'e': 0.25204831631892716}",20,13,12.766736961439856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.26793791118361776, 'e': 0.25108047580481696}",25,17,16.599482076745552,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.26767010719674456, 'e': 0.2501123842102517}",30,19,9.990769123558598,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.2674025708800009, 'e': 0.24914404250332328}",20,10,15.688901496072784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.2671353019658504, 'e': 0.2481754516523729}",25,3,19.923031770209846,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1321,False,"{'a': 0.2668683001870241, 'e': 0.24720661262599175}",20,2,12.137971228834001,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.26660156527652024, 'e': 0.24623752639301838}",20,14,9.889148106540343,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.2663350969676039, 'e': 0.24526819392253935}",35,21,26.501169392160254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.26606889499380665, 'e': 0.24429861618388662}",25,5,-1.428703470951243,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1325,False,"{'a': 0.26580295908892665, 'e': 0.24332879414663827}",25,15,7.287423663019202,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1326,False,"{'a': 0.2655372889870278, 'e': 0.24235872878061585}",20,5,2.9642222784671186,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
1327,False,"{'a': 0.26527188442244015, 'e': 0.24138842105588507}",25,0,-7.7426121204514855,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1328,False,"{'a': 0.26500674512975897, 'e': 0.2404178719427531}",30,20,15.253268303467888,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.26474187084384504, 'e': 0.23944708241176946}",30,16,-13.947189672537682,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1330,False,"{'a': 0.26447726129982396, 'e': 0.23847605343372313}",25,16,15.971175365663829,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.2642129162330863, 'e': 0.23750478597964347}",25,20,11.163674875620565,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.2639488353792868, 'e': 0.2365332810207974}",20,1,-3.3034255428539274,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1333,False,"{'a': 0.2636850184743448, 'e': 0.23556153952869024}",25,1,19.17799496582477,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 0}",1
1334,False,"{'a': 0.2634214652544431, 'e': 0.23458956247506296}",25,17,1.8497649436030805,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1335,False,"{'a': 0.2631581754560287, 'e': 0.233617350831893}",20,2,29.93872393875191,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.26289514881581166, 'e': 0.23264490557139142}",20,0,-25.93586476159313,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1337,False,"{'a': 0.26263238507076536, 'e': 0.2316722276660039}",20,16,5.316180690252082,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.262369883958126, 'e': 0.2306993180884078}",20,10,-6.496359878071427,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1339,False,"{'a': 0.2621076452153925, 'e': 0.22972617781151303}",20,16,7.0074003730327625,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.261845668580326, 'e': 0.22875280780845939}",20,8,21.530468740835815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.26158395379094995, 'e': 0.22777920905261723}",30,21,-24.65401424676882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1342,False,"{'a': 0.26132250058554946, 'e': 0.22680538251758475}",25,16,13.828075970435124,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.26106130870267136, 'e': 0.2258313291771889}",20,2,-20.470375837541493,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1344,False,"{'a': 0.26080037788112365, 'e': 0.22485705000548248}",30,21,18.42007544374026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.26053970785997566, 'e': 0.22388254597674498}",20,11,14.15481534309164,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.2602792983785571, 'e': 0.22290781806547996}",20,6,12.751490489721178,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1347,False,"{'a': 0.26001914917645874, 'e': 0.22193286724641567}",25,14,-19.380204768687896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1348,False,"{'a': 0.25975925999353117, 'e': 0.22095769449450242}",20,13,13.764565848096296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.2594996305698853, 'e': 0.2199823007849133}",30,18,-20.818293523565902,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1350,False,"{'a': 0.2592402606458915, 'e': 0.2190066870930415}",25,17,-26.24435846453494,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1351,False,"{'a': 0.2589811499621801, 'e': 0.21803085439450107}",25,15,18.995488834632777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.2587222982596401, 'e': 0.2170548036651242}",30,16,28.146843697873013,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.25846370527942, 'e': 0.21607853588096199}",20,13,14.898836028005793,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.25820537076292666, 'e': 0.21510205201828167}",20,11,16.812951195265278,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.2579472944518257, 'e': 0.21412535305356747}",25,19,8.973737857214894,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.2576894760880406, 'e': 0.21314843996351787}",25,13,20.045493360292376,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.2574319154137531, 'e': 0.21217131372504627}",25,12,9.77914083347766,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1358,False,"{'a': 0.2571746121714024, 'e': 0.2111939753152784}",30,8,-70.37005003712326,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 2}",1
1359,False,"{'a': 0.25691756610368544, 'e': 0.21021642571155302}",25,4,-11.052675813312476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1360,False,"{'a': 0.2566607769535559, 'e': 0.20923866589141926}",20,13,8.151088931819313,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.2564042444642247, 'e': 0.20826069683263726}",30,16,-18.849660964676843,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1362,False,"{'a': 0.2561479683791593, 'e': 0.20728251951317556}",30,24,11.511373681507623,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.25589194844208374, 'e': 0.20630413491121183}",20,11,-39.054327317770834,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1364,False,"{'a': 0.25563618439697783, 'e': 0.20532554400513015}",25,8,13.957381755505658,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1365,False,"{'a': 0.25538067598807773, 'e': 0.20434674777352183}",20,2,11.83829417943265,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1366,False,"{'a': 0.2551254229598748, 'e': 0.2033677471951825}",25,11,29.00598122344935,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.25487042505711616, 'e': 0.20238854324911318}",30,9,23.544481226666598,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1368,False,"{'a': 0.2546156820248038, 'e': 0.20140913691451723}",25,12,12.464708020903522,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1369,False,"{'a': 0.25436119360819465, 'e': 0.2004295291708014}",25,20,9.295557806321936,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.25410695955280027, 'e': 0.19944972099757285}",25,17,12.386242371859415,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.25385297960438674, 'e': 0.19846971337464017}",20,11,8.327494671999816,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.25359925350897383, 'e': 0.19748950728201042}",30,19,20.08972427658866,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.25334578101283567, 'e': 0.19650910369989008}",20,8,20.28498972631864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.25309256186249957, 'e': 0.19552850360868218}",35,21,24.04353429818359,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.2528395958047465, 'e': 0.19454770798898718}",25,5,17.405129588471688,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1376,False,"{'a': 0.2525868825866102, 'e': 0.1935667178216002}",30,13,11.110353666229306,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1377,False,"{'a': 0.25233442195537764, 'e': 0.19258553408751175}",25,15,-11.913230317599822,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
1378,False,"{'a': 0.252082213658588, 'e': 0.19160415776790501}",20,2,-3.7296300374489304,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1379,False,"{'a': 0.25183025744403303, 'e': 0.19062258984415673}",20,8,-20.43866262420949,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1380,False,"{'a': 0.2515785530597565, 'e': 0.18964083129783424}",20,0,22.65964930273695,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1381,False,"{'a': 0.251327100254054, 'e': 0.1886588831106965}",30,12,31.82913546603254,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.2510758987754727, 'e': 0.18767674626469114}",30,13,3.61786836835574,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
1383,False,"{'a': 0.2508249483728111, 'e': 0.18669442174195539}",30,16,-3.6204749934401557,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1384,False,"{'a': 0.25057424879511875, 'e': 0.1857119105248132}",20,12,2.4572661479118656,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1385,False,"{'a': 0.2503237997916961, 'e': 0.1847292135957762}",20,3,19.457775422420852,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.2500736011120941, 'e': 0.18374633193754078}",30,19,7.857263042487431,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1387,False,"{'a': 0.24982365250611405, 'e': 0.18276326653298897}",30,13,23.51434550844762,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.2495739537238073, 'e': 0.18178001836518562}",25,12,20.265289508027184,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.2493245045154751, 'e': 0.18079658841737928}",20,8,-1.8410407288606128,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1390,False,"{'a': 0.2490753046316682, 'e': 0.17981297767299936}",25,14,21.554660875958195,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.24882635382318669, 'e': 0.17882918711565696}",25,16,3.9551746706460396,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.2485776518410797, 'e': 0.17784521772914216}",20,11,6.353197999167389,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1393,False,"{'a': 0.2483291984366453, 'e': 0.17686107049742464}",25,6,29.625202457830344,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.24808099336143, 'e': 0.17587674640465117}",20,8,7.278709331104731,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1395,False,"{'a': 0.24783303636722875, 'e': 0.17489224643514614}",30,16,22.66561720024675,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.2475853272060845, 'e': 0.17390757157340905}",30,4,22.33646604263075,"{0: 25, 1: 0, 2: 0, 3: 1, 4: 0}",1
1397,False,"{'a': 0.24733786563028815, 'e': 0.1729227228041151}",25,3,7.098507387990268,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
1398,False,"{'a': 0.24709065139237799, 'e': 0.17193770111211254}",25,18,13.814433511812407,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.24684368424513983, 'e': 0.17095250748242338}",25,9,16.301315591979442,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1400,False,"{'a': 0.24659696394160646, 'e': 0.16996714290024081}",20,13,-40.84154678797201,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1401,False,"{'a': 0.24635049023505765, 'e': 0.1689816083509297}",20,2,2.6583008811481648,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1402,False,"{'a': 0.24610426287901951, 'e': 0.1679959048200241}",20,7,22.8376918455271,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.24585828162726484, 'e': 0.16701003329322792}",20,0,18.392875689207973,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1404,False,"{'a': 0.2456125462338122, 'e': 0.1660239947564121}",20,0,11.70631615914707,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1405,False,"{'a': 0.24536705645292636, 'e': 0.16503779019561562}",35,11,19.419363969355746,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
1406,False,"{'a': 0.24512181203911734, 'e': 0.16405142059704247}",25,17,15.90380196874419,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.24487681274714085, 'e': 0.16306488694706261}",20,3,15.964617401799606,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1408,False,"{'a': 0.2446320583319975, 'e': 0.1620781902322094}",20,1,-48.97696906592868,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 1}",1
1409,False,"{'a': 0.24438754854893283, 'e': 0.16109133143917923}",20,11,10.378113835969431,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.2441432831534371, 'e': 0.16010431155483126}",30,17,-0.20271663865234935,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1411,False,"{'a': 0.24389926190124486, 'e': 0.15911713156618487}",25,0,20.328455994890795,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1412,False,"{'a': 0.24365548454833488, 'e': 0.1581297924604204}",25,2,36.204815825410805,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.24341195085092968, 'e': 0.1571422952248764}",35,23,-18.528644576284172,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1414,False,"{'a': 0.2431686605654957, 'e': 0.15615464084705052}",30,16,0.5062388127489903,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1415,False,"{'a': 0.24292561344874247, 'e': 0.15516683031459658}",25,13,9.860288845229016,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1416,False,"{'a': 0.242682809257623, 'e': 0.15417886461532546}",20,11,15.029400258769158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.24244024774933295, 'e': 0.15319074473720237}",25,14,2.46668094168569,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1418,False,"{'a': 0.2421979286813109, 'e': 0.15220247166834752}",25,9,29.765774243722774,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.2419558518112377, 'e': 0.15121404639703348}",20,8,17.809319955710425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.24171401689703648, 'e': 0.15022546991168584}",20,13,13.881925790415597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.24147242369687227, 'e': 0.1492367432008806}",20,12,10.892604202021435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.24123107196915192, 'e': 0.14824786725334482}",25,13,22.946783233658607,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.2409899614725236, 'e': 0.14725884305795392}",30,17,27.441363310094484,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.24074909196587688, 'e': 0.14626967160373244}",30,5,21.72272164833751,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",1
1425,False,"{'a': 0.24050846320834215, 'e': 0.14528035387985133}",30,2,29.047595358443452,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
1426,False,"{'a': 0.2402680749592907, 'e': 0.14429089087562869}",20,3,28.548390363040163,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.2400279269783342, 'e': 0.14330128358052693}",20,11,17.83060892513142,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.23978801902532473, 'e': 0.1423115329841538}",20,16,5.729438604578201,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.2395483508603542, 'e': 0.1413216400762593}",20,14,1.862983956020283,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1430,False,"{'a': 0.23930892224375455, 'e': 0.14033160584673673}",25,16,14.39740682300959,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.23906973293609704, 'e': 0.13934143128561977}",25,9,17.984925027755985,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1432,False,"{'a': 0.23883078269819244, 'e': 0.13835111738308337}",25,0,-18.183794116865773,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1433,False,"{'a': 0.2385920712910904, 'e': 0.1373606651294409}",25,4,9.740415034784816,"{0: 19, 1: 1, 2: 0, 3: 1, 4: 0}",1
1434,False,"{'a': 0.23835359847607956, 'e': 0.13637007551514496}",20,3,30.911146500600232,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.23811536401468703, 'e': 0.13537934953078465}",35,12,-51.12541722330066,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 2}",1
1436,False,"{'a': 0.23787736766867842, 'e': 0.13438848816708632}",20,8,22.93010923155834,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.23763960920005722, 'e': 0.1333974924149108}",20,13,2.9008860444047904,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1438,False,"{'a': 0.23740208837106508, 'e': 0.1324063632652542}",25,17,16.340316422629332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.23716480494418105, 'e': 0.13141510170924514}",30,15,-25.186056588382495,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1440,False,"{'a': 0.2369277586821218, 'e': 0.13042370873814554}",20,6,9.262723862890278,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.23669094934784088, 'e': 0.12943218534334786}",25,10,-48.06542709537618,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 1}",1
1442,False,"{'a': 0.23645437670452912, 'e': 0.12844053251637585}",20,2,13.860728966606365,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1443,False,"{'a': 0.2362180405156137, 'e': 0.1274487512488818}",20,11,19.490607920693343,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.23598194054475854, 'e': 0.12645684253264733}",30,20,-4.819331097552342,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1445,False,"{'a': 0.23574607655586355, 'e': 0.12546480735958065}",20,12,1.4445841099379872,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1446,False,"{'a': 0.23551044831306478, 'e': 0.12447264672171729}",25,17,11.69459030825445,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1447,False,"{'a': 0.23527505558073392, 'e': 0.12348036161121737}",25,0,9.54843876906181,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
1448,False,"{'a': 0.23503989812347828, 'e': 0.12248795302036633}",30,19,16.466776709605625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.2348049757061403, 'e': 0.12149542194157227}",20,15,12.070494174578922,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.23457028809379768, 'e': 0.12050276936736662}",30,16,29.293465115896367,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.23433583505176264, 'e': 0.1195099962904014}",20,13,12.694335247892504,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.23410161634558221, 'e': 0.11851710370345009}",20,15,0.7809069667335198,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.23386763174103758, 'e': 0.11752409259940473}",20,14,13.198100129863008,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.23363388100414426, 'e': 0.11653096397127678}",25,7,11.598782699260747,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1455,False,"{'a': 0.23340036390115135, 'e': 0.11553771881219435}",35,18,27.897285139521138,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.23316708019854182, 'e': 0.11454435811540296}",25,11,14.486623787540927,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1457,False,"{'a': 0.2329340296630319, 'e': 0.11355088287426278}",30,9,37.71672913915037,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.23270121206157107, 'e': 0.1125572940822494}",20,9,20.46949375259261,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.23246862716134167, 'e': 0.1115635927329511}",25,7,-11.555087493344237,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1460,False,"{'a': 0.23223627472975886, 'e': 0.11056977982006959}",20,12,14.047195158601346,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.23200415453447007, 'e': 0.10957585633741725}",25,15,16.604173236058216,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.23177226634335518, 'e': 0.10858182327891792}",35,27,14.676822962309451,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.2315406099245259, 'e': 0.10758768163860415}",25,14,18.631904996730206,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.23130918504632592, 'e': 0.10659343241061792}",25,16,17.482958206519154,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.2310779914773302, 'e': 0.10559907658920793}",35,20,27.40159606427951,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.23084702898634527, 'e': 0.10460461516873039}",20,2,25.67884309742229,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1467,False,"{'a': 0.2306162973424085, 'e': 0.10361004914364617}",20,5,-1.2076945789027023,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1468,False,"{'a': 0.23038579631478834, 'e': 0.10261537950852166}",25,14,7.382834939861651,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1469,False,"{'a': 0.23015552567298364, 'e': 0.10162060725802598}",30,10,38.352344337739055,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.22992548518672387, 'e': 0.10062573338693173}",20,9,4.897094264637537,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1471,False,"{'a': 0.22969567462596838, 'e': 0.09963075889011225}",20,10,20.224567622204024,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,14,24.238815735635086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",35,21,24.62631300165068,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,15,9.86559894771247,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,15,17.871894036974897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,13,16.29092557589288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",30,16,25.798078673403065,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,15,22.30023117374768,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,0,48.361678617871526,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",20,10,18.543512748912867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,22,16.610729645023397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,11,17.54527704169929,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,16,16.613883192288483,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,11,23.39143201001421,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,12,21.87574039214724,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,14,12.578521205598426,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
